swimmer_id,meet_id,meet_name,meet_date,age,sex_category,event,course,round,seed_time,final_time,split_50,split_100,split_150,split_200,data_source,meet_level,notes
S472,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:46.56,25.01,51.85,1:19.10,1:46.56,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 32; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S062,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:46.72,25.54,52.45,1:19.59,1:46.72,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 33; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S471,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:47.38,24.73,51.63,1:19.43,1:47.38,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 34; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S277,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:48.01,24.68,51.73,1:19.46,1:48.01,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 35; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S381,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:48.02,24.62,51.33,1:19.73,1:48.02,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 36; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S384,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:48.07,25.07,52.66,1:20.43,1:48.07,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 37; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S027,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:48.58,24.96,52.03,1:20.25,1:48.58,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 38; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S053,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,prelim,,1:50.00,24.85,52.39,1:21.21,1:50.00,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 39; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S704,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:34.44,22.18,46.01,1:10.17,1:34.44,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 1; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S705,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:36.04,22.14,46.17,1:10.48,1:36.04,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 2; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S002,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:38.67,22.9,47.59,1:12.95,1:38.67,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 3; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S706,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:38.97,22.93,47.84,1:13.56,1:38.97,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 4; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S005,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:39.43,23.55,48.72,1:14.18,1:39.43,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 5; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S018,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:40.15,23.35,48.40,1:14.18,1:40.15,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 6; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S707,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:40.93,23.5,48.55,1:14.51,1:40.93,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 7; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S463,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:41.11,23.56,48.62,1:14.85,1:41.11,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 8; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S026,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:41.01,23.21,48.55,1:14.52,1:41.01,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 9; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S461,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:41.12,23.16,48.36,1:14.16,1:41.12,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 10; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S708,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:41.82,23.29,48.75,1:14.95,1:41.82,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 11; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S270,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:41.93,23.7,48.81,1:15.17,1:41.93,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 12; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S462,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:42.16,23.76,49.34,1:15.82,1:42.16,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 13; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S271,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:42.16,24.16,49.96,1:16.14,1:42.16,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 13; hytek tags grade SO; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S010,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:43.99,24.1,50.24,1:17.06,1:43.99,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 15; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S007,2025_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2025,2025-05-09,,M,200 FR,SCY,final,,1:45.44,24.21,50.77,1:18.26,1:45.44,"Official results, 2025 NCS Swimming & Diving Championship (5/9-10/2025), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2878/ncsresultsfinalswithallsplitsforpacswim.pdf (verified extraction workbook, 2026-09-02)",championship,"place 16; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S717,2024_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2024,2024-05-03,,M,200 FR,SCY,prelim,,1:37.54,22.53,47.05,1:12.05,1:37.54,"Official results, 2024 NCS Swimming & Diving Championships (5/3-4/2024), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2662/ncs-full-results.pdf (verified extraction workbook, 2026-09-02)",championship,"place 1; hytek tags grade SR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S704,2024_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2024,2024-05-03,,M,200 FR,SCY,prelim,,1:38.45,23.22,48.51,1:13.53,1:38.45,"Official results, 2024 NCS Swimming & Diving Championships (5/3-4/2024), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2662/ncs-full-results.pdf (verified extraction workbook, 2026-09-02)",championship,"place 2; hytek tags grade FR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S705,2024_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2024,2024-05-03,,M,200 FR,SCY,prelim,,1:38.93,23.12,48.27,1:13.49,1:38.93,"Official results, 2024 NCS Swimming & Diving Championships (5/3-4/2024), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2662/ncs-full-results.pdf (verified extraction workbook, 2026-09-02)",championship,"place 3; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
S707,2024_NCS_CHAMPIONSHIPS,CIF North Coast Section Swimming and Diving Championship Meet 2024,2024-05-03,,M,200 FR,SCY,prelim,,1:40.60,23.49,49.21,1:15.29,1:40.60,"Official results, 2024 NCS Swimming & Diving Championships (5/3-4/2024), Boys 200 Yard Freestyle prelims and finals, https://www.pacswim.org/userfiles/meets/documents/2662/ncs-full-results.pdf (verified extraction workbook, 2026-09-02)",championship,"place 4; hytek tags grade JR; seed from official results; high school championship: grades published, ages blank (club-linked age rule applies)"
